Retailer_code,Product_number,Order_method_code,Date,Quantity,Unit_price,Unit_sale_price
1281,145170,5,08/12/2015,8,260.00,260.00
1281,147180,5,08/12/2015,72,30.40,30.40
1467,148120,5,17/03/2017,330,40.50,40.50
1238,122140,5,12/04/2018,55,67.50,67.50
1238,126140,5,12/04/2018,88,43.85,43.85
1238,127130,5,12/04/2018,174,21.25,21.25
1238,128140,5,12/04/2018,64,67.60,67.60
1238,132110,5,12/04/2018,47,84.00,84.00
1238,132170,5,12/04/2018,48,89.30,89.30
1238,136130,5,12/04/2018,85,47.30,47.30
1238,148130,5,12/04/2018,90,43.00,43.00
1261,128130,5,11/10/2017,15,67.50,67.50
1261,129130,5,11/10/2017,4,229.60,229.60
1261,132150,5,11/10/2017,12,91.75,91.75
1261,132170,5,11/10/2017,12,89.30,89.30
1261,144180,5,11/10/2017,5,200.00,200.00
1261,147170,5,11/10/2017,30,32.85,32.85
1261,148120,5,11/10/2017,23,42.75,42.75
1261,151110,5,11/10/2017,7,145.00,145.00
1226,124120,5,18/04/2017,70,26.80,26.80
1226,145130,5,18/04/2017,7,260.00,260.00
1311,126140,5,23/09/2016,66,43.85,43.85
1311,129180,5,23/09/2016,13,249.00,249.00
1311,132150,5,23/09/2016,42,87.00,87.00
1311,147120,5,23/09/2016,99,30.70,30.70
1311,147170,5,23/09/2016,108,30.40,30.40
1311,148120,5,23/09/2016,72,40.50,40.50
1608,149140,5,19/07/2018,217,62.65,62.65
1271,130110,5,08/02/2018,3,167.20,167.20
1271,135120,5,08/02/2018,4,169.00,169.00
1271,144120,5,08/02/2018,3,199.60,199.60
1271,145170,5,08/02/2018,2,270.20,270.20
1261,124190,5,12/07/2017,38,43.85,43.85
1261,127110,5,12/07/2017,85,20.15,20.15
1261,127130,5,12/07/2017,87,20.15,20.15
1261,128150,5,12/07/2017,28,65.00,65.00
1261,132150,5,12/07/2017,22,87.00,87.00
1261,144180,5,12/07/2017,9,200.00,200.00
1261,145170,5,12/07/2017,6,270.20,270.20
1261,147120,5,12/07/2017,53,33.15,33.15
1261,149140,5,12/07/2017,30,62.65,62.65
1195,127110,5,17/04/2017,213,20.15,20.15
1195,129130,5,17/04/2017,18,220.00,220.00
1195,132110,5,17/04/2017,52,80.00,80.00
1195,144180,5,17/04/2017,22,188.00,188.00
1195,147160,5,17/04/2017,136,30.40,30.40
1195,149120,5,17/04/2017,65,62.65,62.65
1195,149140,5,17/04/2017,77,62.65,62.65
1275,125150,5,12/04/2017,20,73.00,73.00
1275,131110,5,12/04/2017,36,40.20,40.20
1275,134120,5,12/04/2017,119,12.90,12.90
1275,145130,5,12/04/2017,5,260.00,260.00
1275,147120,5,12/04/2017,51,30.70,30.70
1275,148110,5,12/04/2017,38,40.50,40.50
1275,151110,5,12/04/2017,11,145.00,145.00
1275,152110,5,12/04/2017,4,358.00,358.00
1216,123160,2,15/12/2015,63,38.30,38.30
1216,125110,2,15/12/2015,35,70.00,70.00
1216,125120,2,15/12/2015,40,70.00,70.00
1216,127130,2,15/12/2015,124,20.15,20.15
1216,128140,2,15/12/2015,37,65.00,65.00
1216,144180,2,15/12/2015,13,188.00,188.00
1216,145170,2,15/12/2015,9,260.00,260.00
1216,147110,2,15/12/2015,78,30.70,30.70
1216,147120,2,15/12/2015,81,30.70,30.70
1216,147180,2,15/12/2015,80,30.40,30.40
1619,144180,5,10/05/2016,31,188.00,188.00
1550,129130,5,12/10/2017,46,229.60,229.60
1362,144180,5,08/02/2018,18,200.00,200.00
1272,125120,5,10/01/2018,22,73.00,73.00
1272,128130,5,10/01/2018,26,67.50,67.50
1272,132120,5,10/01/2018,20,84.00,84.00
1272,132170,5,10/01/2018,19,89.30,89.30
1272,147110,5,10/01/2018,55,33.15,33.15
1272,147160,5,10/01/2018,59,32.85,32.85
1272,147170,5,10/01/2018,56,32.85,32.85
1272,149140,5,10/01/2018,29,62.65,62.65
1192,129110,5,08/02/2018,7,229.60,229.60
1192,129150,5,08/02/2018,5,254.00,254.00
1192,129180,5,08/02/2018,6,249.00,249.00
1192,144180,5,08/02/2018,8,200.00,200.00
1247,126130,5,14/03/2017,121,43.85,43.85
1247,129150,5,14/03/2017,20,240.00,240.00
1247,135120,5,14/03/2017,28,172.80,172.80
1247,147110,5,14/03/2017,145,30.70,30.70
1247,154150,5,14/03/2017,39,130.00,130.00
1381,145170,5,08/03/2018,37,270.20,270.20
1280,132110,5,17/12/2015,7,80.00,80.00
1280,144150,5,17/12/2015,1,200.00,200.00
1309,126110,5,20/04/2015,41,42.25,42.25
1309,131120,5,20/04/2015,39,38.20,38.20
1309,144180,5,20/04/2015,7,188.00,188.00
1309,147160,5,20/04/2015,46,30.40,30.40
1309,147170,5,20/04/2015,41,30.40,30.40
1280,129150,5,12/12/2017,2,254.00,254.00
1280,132110,5,12/12/2017,6,84.00,84.00
1280,147180,5,12/12/2017,15,32.85,32.85
1527,126140,5,13/01/2016,78,43.85,43.85
1397,144180,5,15/04/2015,7,188.00,188.00
1192,122140,5,14/09/2017,64,67.50,67.50
1192,127130,5,14/09/2017,163,21.25,21.25
1192,128130,5,14/09/2017,54,67.50,67.50
1192,128140,5,14/09/2017,50,67.60,67.60
1192,128150,5,14/09/2017,61,67.60,67.60
1192,128200,5,14/09/2017,57,72.80,72.80
1192,129180,5,14/09/2017,13,249.00,249.00
1192,132140,5,14/09/2017,54,84.00,84.00
1192,147110,5,14/09/2017,97,33.15,33.15
1192,148120,5,14/09/2017,74,42.75,42.75
1192,151110,5,14/09/2017,30,145.00,145.00
1192,152110,5,14/09/2017,9,358.00,358.00
1115,125110,2,16/01/2015,62,70.00,70.00
1115,127110,2,16/01/2015,183,20.15,20.15
1115,127130,2,16/01/2015,169,20.15,20.15
1115,130130,2,16/01/2015,20,172.00,172.00
1115,144180,2,16/01/2015,19,188.00,188.00
1115,145130,2,16/01/2015,13,260.00,260.00
1115,145170,2,16/01/2015,14,260.00,260.00
1115,147120,2,16/01/2015,112,30.70,30.70
1115,147130,2,16/01/2015,116,30.70,30.70
1115,147170,2,16/01/2015,133,30.40,30.40
1363,144180,5,17/05/2015,42,188.00,188.00
1220,144180,2,09/02/2015,41,188.00,188.00
1220,147110,2,09/02/2015,250,30.70,30.70
1220,147180,2,09/02/2015,256,30.40,30.40
1223,124190,5,13/06/2016,35,43.85,43.85
1223,128150,5,13/06/2016,23,65.00,65.00
1223,131120,5,13/06/2016,41,38.20,38.20
1223,132110,5,13/06/2016,20,80.00,80.00
1223,148110,5,13/06/2016,38,40.50,40.50
1223,148130,5,13/06/2016,39,40.50,40.50
1715,126110,5,19/03/2015,118,42.25,42.25
1715,128140,5,19/03/2015,78,65.00,65.00
1715,144180,5,19/03/2015,25,188.00,188.00
1259,128150,5,20/06/2017,12,65.00,65.00
1259,129130,5,20/06/2017,3,229.60,229.60
1259,129150,5,20/06/2017,3,240.00,240.00
1259,144180,5,20/06/2017,4,200.00,200.00
1644,144180,5,17/05/2016,35,188.00,188.00
1644,145170,5,17/05/2016,25,270.20,270.20
1424,123120,5,13/02/2015,89,37.25,37.25
1424,127150,5,13/02/2015,166,20.15,20.15
1424,128150,5,13/02/2015,52,65.00,65.00
1424,132120,5,13/02/2015,42,80.00,80.00
1424,144180,5,13/02/2015,19,188.00,188.00
1424,145170,5,13/02/2015,13,260.00,260.00
1424,147120,5,13/02/2015,108,30.70,30.70
1424,147130,5,13/02/2015,111,30.70,30.70
1424,147170,5,13/02/2015,112,30.40,30.40
1467,124190,5,22/10/2015,91,43.85,43.85
1467,128140,5,22/10/2015,59,65.00,65.00
1720,125110,5,23/06/2017,113,73.00,73.00
1272,122140,5,10/11/2017,36,67.50,67.50
1272,127130,5,10/11/2017,100,21.25,21.25
1272,128130,5,10/11/2017,38,67.50,67.50
1272,128200,5,10/11/2017,29,72.80,72.80
1272,129150,5,10/11/2017,9,254.00,254.00
1272,129180,5,10/11/2017,9,249.00,249.00
1272,132140,5,10/11/2017,29,84.00,84.00
1272,136130,5,10/11/2017,74,47.30,47.30
1272,144200,5,10/11/2017,12,200.00,200.00
1272,147140,5,10/11/2017,58,37.25,37.25
1272,148130,5,10/11/2017,54,43.00,43.00
1272,149130,5,10/11/2017,36,62.65,62.65
1272,151110,5,10/11/2017,19,145.00,145.00
1272,152110,5,10/11/2017,8,358.00,358.00
1513,132170,5,20/07/2018,38,89.30,89.30
1135,128150,5,08/02/2017,9,65.00,65.00
1135,129130,5,08/02/2017,7,220.00,220.00
1135,129150,5,08/02/2017,8,240.00,240.00
1135,132170,5,08/02/2017,17,85.00,85.00
1135,136140,5,08/02/2017,13,44.90,44.90
1135,144180,5,08/02/2017,8,188.00,188.00
1135,145170,5,08/02/2017,2,270.20,270.20
1135,147130,5,08/02/2017,19,30.70,30.70
1135,147180,5,08/02/2017,50,30.40,30.40
1135,149140,5,08/02/2017,11,62.65,62.65
1135,151110,5,08/02/2017,11,145.00,145.00
1135,154120,5,08/02/2017,5,120.30,120.30
1447,147110,5,22/06/2017,389,30.70,30.70
1672,144180,5,13/07/2015,30,188.00,188.00
1226,128210,5,21/04/2016,24,62.65,62.65
1226,130130,5,21/04/2016,8,179.60,179.60
1226,144180,5,21/04/2016,8,188.00,188.00
1744,124190,5,18/08/2016,105,43.85,43.85
1271,124140,5,19/12/2016,118,26.80,26.80
1271,124190,5,19/12/2016,80,43.85,43.85
1271,127130,5,19/12/2016,156,20.15,20.15
1271,128140,5,19/12/2016,56,65.00,65.00
1271,129180,5,19/12/2016,14,249.00,249.00
1271,130110,5,19/12/2016,22,167.20,167.20
1271,130130,5,19/12/2016,19,179.60,179.60
1271,132120,5,19/12/2016,45,80.00,80.00
1271,143120,5,19/12/2016,71,50.30,50.30
1271,144200,5,19/12/2016,16,188.00,188.00
1271,145130,5,19/12/2016,14,260.00,260.00
1271,147180,5,19/12/2016,116,30.40,30.40
1271,148110,5,19/12/2016,78,40.50,40.50
1271,148130,5,19/12/2016,92,40.50,40.50
1271,151110,5,19/12/2016,25,145.00,145.00
1271,152110,5,19/12/2016,9,358.00,358.00
1614,147110,5,11/02/2016,248,30.70,30.70
1201,125120,5,14/04/2017,12,73.00,73.00
1201,132150,5,14/04/2017,10,87.00,87.00
1201,132170,5,14/04/2017,10,85.00,85.00
1201,133110,5,14/04/2017,8,110.00,110.00
1201,135130,5,14/04/2017,5,167.90,167.90
1201,136140,5,14/04/2017,19,44.90,44.90
1137,125110,5,08/09/2015,4,70.00,70.00
1238,124190,5,06/11/2017,22,43.85,43.85
1238,129110,5,06/11/2017,5,229.60,229.60
1238,136130,5,06/11/2017,21,47.30,47.30
1238,144180,5,06/11/2017,5,200.00,200.00
1238,147170,5,06/11/2017,36,32.85,32.85
1238,148130,5,06/11/2017,27,43.00,43.00
1750,126140,5,07/08/2017,108,43.85,43.85
1750,144180,5,07/08/2017,25,200.00,200.00
1750,145170,5,07/08/2017,20,270.20,270.20
1406,144180,5,09/12/2015,37,188.00,188.00
1406,145170,5,09/12/2015,27,260.00,260.00
1685,144180,5,07/08/2017,10,200.00,200.00
1217,128200,5,21/06/2018,87,72.80,72.80
1217,129130,5,21/06/2018,26,229.60,229.60
1217,144180,5,21/06/2018,32,200.00,200.00
1217,145170,5,21/06/2018,24,270.20,270.20
1261,143110,5,16/01/2017,4,50.30,50.30
1261,147170,5,16/01/2017,7,30.40,30.40
1115,127110,5,19/10/2017,217,21.25,21.25
1115,130110,5,19/10/2017,26,167.20,167.20
1115,144170,5,19/10/2017,23,189.00,189.00
1115,147130,5,19/10/2017,140,33.15,33.15
1115,147160,5,19/10/2017,144,32.85,32.85
1115,147170,5,19/10/2017,145,32.85,32.85
1115,148110,5,19/10/2017,100,42.75,42.75
1587,144180,5,13/10/2017,16,200.00,200.00
1192,132110,5,14/09/2016,20,80.00,80.00
1192,134120,5,14/09/2016,199,12.20,12.20
1192,145130,5,14/09/2016,5,260.00,260.00
1213,128150,5,09/01/2017,6,65.00,65.00
1213,129130,5,09/01/2017,2,220.00,220.00
1213,132170,5,09/01/2017,4,85.00,85.00
1213,133110,5,09/01/2017,3,110.00,110.00
1640,126140,5,20/07/2017,224,43.85,43.85
1640,128200,5,20/07/2017,170,70.00,70.00
1640,129150,5,20/07/2017,40,254.00,254.00
1747,145170,5,19/04/2016,21,270.20,270.20
1710,144180,5,15/04/2015,35,188.00,188.00
1200,129130,2,15/07/2016,7,220.00,220.00
1200,145170,2,15/07/2016,6,270.20,270.20
1223,128160,5,16/02/2018,11,67.60,67.60
1223,129110,5,16/02/2018,3,229.60,229.60
1211,126130,5,21/07/2015,152,42.25,42.25
1211,129180,5,21/07/2015,27,240.00,240.00
1211,136140,5,21/07/2015,137,44.90,44.90
1211,143110,5,21/07/2015,131,48.60,48.60
1211,144180,5,21/07/2015,33,188.00,188.00
1394,144180,5,14/07/2017,11,200.00,200.00
1537,144180,5,20/05/2015,69,188.00,188.00
1537,145170,5,20/05/2015,49,260.00,260.00
1268,129130,5,13/03/2017,8,220.00,220.00
1268,132150,5,13/03/2017,20,87.00,87.00
1268,151110,5,13/03/2017,12,145.00,145.00
1148,128130,5,06/02/2018,68,67.50,67.50
1148,128200,5,06/02/2018,52,72.80,72.80
1148,129150,5,06/02/2018,15,254.00,254.00
1148,148120,5,06/02/2018,86,42.75,42.75
1148,149130,5,06/02/2018,61,62.65,62.65
1133,128130,5,12/10/2017,55,67.50,67.50
1133,128140,5,12/10/2017,36,67.60,67.60
1133,128200,5,12/10/2017,40,72.80,72.80
1133,129150,5,12/10/2017,10,254.00,254.00
1133,129180,5,12/10/2017,12,249.00,249.00
1133,136130,5,12/10/2017,67,47.30,47.30
1133,144180,5,12/10/2017,12,200.00,200.00
1133,145170,5,12/10/2017,9,270.20,270.20
1133,149130,5,12/10/2017,48,62.65,62.65
1137,126130,5,06/12/2015,153,43.85,43.85
1137,126140,5,06/12/2015,148,43.85,43.85
1137,127150,5,06/12/2015,349,20.15,20.15
1137,129130,5,06/12/2015,28,220.00,220.00
1137,140110,5,06/12/2015,18,365.00,365.00
1137,142110,5,06/12/2015,47,154.00,154.00
1137,143110,5,06/12/2015,128,50.30,50.30
1137,143120,5,06/12/2015,131,50.30,50.30
1137,144110,5,06/12/2015,42,188.00,188.00
1137,144180,5,06/12/2015,33,188.00,188.00
1137,145160,5,06/12/2015,27,240.00,240.00
1424,131120,5,19/06/2018,8,40.70,40.70
1424,136140,5,19/06/2018,6,47.30,47.30
1424,143110,5,19/06/2018,6,50.30,50.30
1195,125150,5,17/01/2017,17,73.00,73.00
1195,134120,5,17/01/2017,100,12.90,12.90
1195,143110,5,17/01/2017,25,50.30,50.30
1195,147130,5,17/01/2017,40,30.70,30.70
1195,148110,5,17/01/2017,34,40.50,40.50
1151,124190,5,08/05/2018,42,43.85,43.85
1151,128200,5,08/05/2018,27,72.80,72.80
1151,129110,5,08/05/2018,8,229.60,229.60
1151,129150,5,08/05/2018,7,254.00,254.00
1151,132170,5,08/05/2018,21,89.30,89.30
1151,136130,5,08/05/2018,40,47.30,47.30
1151,149140,5,08/05/2018,31,62.65,62.65
1224,124190,5,06/02/2018,50,43.85,43.85
1224,127130,5,06/02/2018,111,21.25,21.25
1224,132110,5,06/02/2018,29,84.00,84.00
1224,144180,5,06/02/2018,11,200.00,200.00
1224,147180,5,06/02/2018,71,32.85,32.85
1224,148120,5,06/02/2018,52,42.75,42.75
1224,148130,5,06/02/2018,53,43.00,43.00
1258,122140,5,13/12/2017,29,67.50,67.50
1258,127130,5,13/12/2017,59,21.25,21.25
1258,128130,5,13/12/2017,28,67.50,67.50
1258,128200,5,13/12/2017,22,72.80,72.80
1258,129150,5,13/12/2017,8,254.00,254.00
1258,132170,5,13/12/2017,4,89.30,89.30
1258,136130,5,13/12/2017,35,47.30,47.30
1258,145170,5,13/12/2017,1,270.20,270.20
1258,148120,5,13/12/2017,11,42.75,42.75
1258,152110,5,13/12/2017,5,358.00,358.00
1559,128140,5,10/06/2016,153,65.00,65.00
1559,144180,5,10/06/2016,60,188.00,188.00
1559,145170,5,10/06/2016,40,270.20,270.20
1559,147180,5,10/06/2016,325,30.40,30.40
1206,123140,5,21/06/2017,75,38.30,38.30
1206,128140,5,21/06/2017,39,65.00,65.00
1206,128200,5,21/06/2017,44,70.00,70.00
1206,130130,5,21/06/2017,14,179.60,179.60
1206,145130,5,21/06/2017,10,260.00,260.00
1206,147130,5,21/06/2017,96,30.70,30.70
1206,149140,5,21/06/2017,44,62.65,62.65
1424,122140,5,06/02/2018,36,67.50,67.50
1424,124190,5,06/02/2018,58,43.85,43.85
1424,132110,5,06/02/2018,31,84.00,84.00
1424,132170,5,06/02/2018,25,89.30,89.30
1424,147130,5,06/02/2018,69,33.15,33.15
1381,144180,5,15/03/2016,42,188.00,188.00
1381,145170,5,15/03/2016,29,270.20,270.20
1200,127110,5,13/02/2017,259,20.15,20.15
1200,128140,5,13/02/2017,88,65.00,65.00
1277,129150,5,13/06/2018,3,254.00,254.00
1277,143110,5,13/06/2018,19,50.30,50.30
1277,144150,5,13/06/2018,4,214.00,214.00
1277,147140,5,13/06/2018,28,37.25,37.25
1277,147170,5,13/06/2018,25,32.85,32.85
1218,126140,5,11/05/2018,23,43.85,43.85
1218,131120,5,11/05/2018,22,40.70,40.70
1218,136110,5,11/05/2018,22,47.30,47.30
1218,149120,5,11/05/2018,15,62.65,62.65
1272,128130,5,13/07/2018,11,67.50,67.50
1272,129150,5,13/07/2018,3,254.00,254.00
1272,132150,5,13/07/2018,8,91.75,91.75
1272,149140,5,13/07/2018,16,62.65,62.65
1272,149150,5,13/07/2018,12,62.65,62.65
1379,144180,5,17/05/2016,22,188.00,188.00
1223,128200,5,20/04/2018,7,72.80,72.80
1223,131110,5,20/04/2018,13,40.20,40.20
1223,135120,5,20/04/2018,3,169.00,169.00
1223,136140,5,20/04/2018,9,47.30,47.30
1223,144150,5,20/04/2018,2,214.00,214.00
1223,147140,5,20/04/2018,12,37.25,37.25
1210,144180,5,17/06/2016,56,188.00,188.00
1133,124140,2,18/05/2015,45,26.00,26.00
1133,126110,2,18/05/2015,130,42.25,42.25
1133,126130,2,18/05/2015,138,42.25,42.25
1133,126140,2,18/05/2015,33,42.25,42.25
1133,128150,2,18/05/2015,18,65.00,65.00
1133,129130,2,18/05/2015,5,220.00,220.00
1133,131120,2,18/05/2015,29,38.20,38.20
1133,132110,2,18/05/2015,14,80.00,80.00
1133,132120,2,18/05/2015,52,80.00,80.00
1133,133110,2,18/05/2015,37,110.00,110.00
1133,135120,2,18/05/2015,33,160.00,160.00
1133,141110,2,18/05/2015,17,238.00,238.00
1133,142110,2,18/05/2015,34,154.00,154.00
1133,143110,2,18/05/2015,105,48.60,48.60
1133,143120,2,18/05/2015,81,48.60,48.60
1133,144110,2,18/05/2015,30,188.00,188.00
1133,144180,2,18/05/2015,6,188.00,188.00
1133,145130,2,18/05/2015,19,260.00,260.00
1133,145160,2,18/05/2015,19,240.00,240.00
1133,147120,2,18/05/2015,36,30.70,30.70
1268,126130,5,12/02/2015,6,42.25,42.25
1268,143110,5,12/02/2015,6,48.60,48.60
1268,147170,5,12/02/2015,8,30.40,30.40
1690,129130,5,08/05/2018,14,229.60,229.60
1193,144180,5,13/11/2017,38,200.00,200.00
1445,144180,5,08/06/2015,78,188.00,188.00
1720,125110,5,15/12/2015,139,70.00,70.00
1720,144180,5,15/12/2015,48,188.00,188.00
1148,125140,5,09/05/2016,25,73.00,73.00
1148,128150,5,09/05/2016,25,65.00,65.00
1148,129110,5,09/05/2016,8,220.00,220.00
1148,129130,5,09/05/2016,8,220.00,220.00
1148,129150,5,09/05/2016,7,240.00,240.00
1148,132170,5,09/05/2016,20,85.00,85.00
1148,136140,5,09/05/2016,40,44.90,44.90
1148,144120,5,09/05/2016,10,188.00,188.00
1148,144180,5,09/05/2016,9,188.00,188.00
1148,154150,5,09/05/2016,13,130.00,130.00
1196,126110,5,15/03/2017,19,45.63,45.63
1196,127110,5,15/03/2017,138,20.15,20.15
1196,128210,5,15/03/2017,13,62.65,62.65
1196,132170,5,15/03/2017,36,85.00,85.00
1196,143120,5,15/03/2017,61,50.30,50.30
1274,124190,5,10/05/2018,77,43.85,43.85
1274,129110,5,10/05/2018,13,229.60,229.60
1274,135130,5,10/05/2018,20,167.90,167.90
1274,144120,5,10/05/2018,15,199.60,199.60
1274,147170,5,10/05/2018,93,32.85,32.85
1245,129110,5,09/11/2016,22,220.00,220.00
1245,144120,5,09/11/2016,27,188.00,188.00
1245,144180,5,09/11/2016,29,188.00,188.00
1245,147110,5,09/11/2016,180,30.70,30.70
1245,147150,5,09/11/2016,162,34.00,34.00
1245,147180,5,09/11/2016,185,30.40,30.40
1115,144170,5,16/03/2018,18,189.00,189.00
1115,147110,5,16/03/2018,109,33.15,33.15
1209,129130,5,11/04/2017,4,220.00,220.00
1209,144180,5,11/04/2017,5,188.00,188.00
1531,144180,5,08/06/2015,60,188.00,188.00
1277,125110,5,17/10/2017,40,73.00,73.00
1277,126110,5,17/10/2017,67,45.63,45.63
1277,128140,5,17/10/2017,46,67.60,67.60
1277,130130,5,17/10/2017,16,179.60,179.60
1277,132140,5,17/10/2017,37,84.00,84.00
1277,147110,5,17/10/2017,93,33.15,33.15
1405,128140,5,15/09/2017,202,67.60,67.60
1405,144180,5,15/09/2017,68,200.00,200.00
1405,145170,5,15/09/2017,21,270.20,270.20
1349,126140,5,15/08/2017,244,43.85,43.85
1349,128140,5,15/08/2017,177,65.00,65.00
1213,124190,5,20/10/2017,18,43.85,43.85
1213,126140,5,20/10/2017,18,43.85,43.85
1213,129110,5,20/10/2017,3,229.60,229.60
1213,129130,5,20/10/2017,3,229.60,229.60
1213,129180,5,20/10/2017,3,249.00,249.00
1213,147130,5,20/10/2017,23,33.15,33.15
1213,149140,5,20/10/2017,13,62.65,62.65
1225,126130,5,09/12/2015,127,43.85,43.85
1225,127130,5,09/12/2015,191,20.15,20.15
1225,130110,5,09/12/2015,24,160.80,160.80
1225,132110,5,09/12/2015,53,80.00,80.00
1225,143110,5,09/12/2015,78,50.30,50.30
1225,144110,5,09/12/2015,27,188.00,188.00
1225,144170,5,09/12/2015,22,180.00,180.00
1225,144180,5,09/12/2015,20,188.00,188.00
1225,145160,5,09/12/2015,21,240.00,240.00
1225,148120,5,09/12/2015,100,40.50,40.50
1225,154110,5,09/12/2015,44,120.30,120.30
1683,148110,5,08/05/2018,127,42.75,42.75
1690,144180,5,09/08/2016,44,188.00,188.00
1218,127130,5,23/06/2017,58,20.15,20.15
1218,128140,5,23/06/2017,17,65.00,65.00
1218,128200,5,23/06/2017,17,70.00,70.00
1218,145130,5,23/06/2017,4,260.00,260.00
1218,147120,5,23/06/2017,35,30.70,30.70
1218,151110,5,23/06/2017,7,145.00,145.00
1619,144180,5,15/10/2015,17,188.00,188.00
1195,125150,5,22/09/2016,40,73.00,73.00
1195,129150,5,22/09/2016,12,240.00,240.00
1147,128140,5,10/04/2018,17,67.60,67.60
1147,129150,5,10/04/2018,4,254.00,254.00
1147,135120,5,10/04/2018,7,169.00,169.00
1147,145130,5,10/04/2018,5,274.00,274.00
1147,145170,5,10/04/2018,4,270.20,270.20
1147,147110,5,10/04/2018,33,33.15,33.15
1147,148130,5,10/04/2018,26,43.00,43.00
1241,124180,5,10/07/2018,102,30.50,30.50
1241,126140,5,10/07/2018,72,43.85,43.85
1241,128140,5,10/07/2018,58,67.60,67.60
1241,128200,5,10/07/2018,54,72.80,72.80
1241,146120,5,10/07/2018,4,109.50,109.50
1241,147110,5,10/07/2018,101,33.15,33.15
1241,151120,5,10/07/2018,10,358.00,358.00
1241,154150,5,10/07/2018,3,136.90,136.90
1196,125120,5,10/05/2017,20,73.00,73.00
1196,131110,5,10/05/2017,35,40.20,40.20
1196,144170,5,10/05/2017,8,180.00,180.00
1196,144180,5,10/05/2017,7,188.00,188.00
1196,145130,5,10/05/2017,5,260.00,260.00
1670,144180,5,18/11/2016,44,188.00,188.00
1670,145170,5,18/11/2016,31,270.20,270.20
1497,128140,2,19/04/2015,100,65.00,65.00
1497,144180,2,19/04/2015,34,188.00,188.00
1137,123150,5,16/07/2018,119,38.30,38.30
1137,124160,5,16/07/2018,139,26.80,26.80
1137,132110,5,16/07/2018,46,84.00,84.00
1137,134120,5,16/07/2018,378,12.90,12.90
1137,135130,5,16/07/2018,22,167.90,167.90
1137,148110,5,16/07/2018,107,42.75,42.75
1137,151110,5,16/07/2018,31,145.00,145.00
1192,124190,5,20/10/2016,36,43.85,43.85
1192,128150,5,20/10/2016,22,65.00,65.00
1192,132170,5,20/10/2016,18,85.00,85.00
1192,143110,5,20/10/2016,27,50.30,50.30
1192,145130,5,20/10/2016,5,260.00,260.00
1192,145170,5,20/10/2016,6,270.20,270.20
1192,147120,5,20/10/2016,49,30.70,30.70
1192,147160,5,20/10/2016,51,30.40,30.40
1449,129130,5,16/02/2016,17,220.00,220.00
1449,144180,5,16/02/2016,56,188.00,188.00
1475,126110,1,13/05/2015,88,42.25,42.25
1475,144180,1,13/05/2015,17,188.00,188.00
1717,144180,5,15/11/2017,51,200.00,200.00
1717,147170,5,15/11/2017,318,32.85,32.85
1709,147110,5,23/12/2016,280,30.70,30.70
1311,124190,5,17/06/2015,69,42.25,42.25
1311,126110,5,17/06/2015,66,42.25,42.25
1311,126140,5,17/06/2015,89,42.25,42.25
1311,128150,5,17/06/2015,44,65.00,65.00
1311,143110,5,17/06/2015,69,48.60,48.60
1311,147160,5,17/06/2015,113,30.40,30.40
1311,148120,5,17/06/2015,81,40.50,40.50
1271,126110,5,21/04/2017,25,45.63,45.63
1271,126140,5,21/04/2017,26,43.85,43.85
1271,127110,5,21/04/2017,57,20.15,20.15
1271,128140,5,21/04/2017,18,65.00,65.00
1271,132110,5,21/04/2017,14,80.00,80.00
1271,132170,5,21/04/2017,13,85.00,85.00
1271,147110,5,21/04/2017,40,30.70,30.70
1271,151110,5,21/04/2017,8,145.00,145.00
1224,126110,5,15/12/2016,25,42.25,42.25
1224,126140,5,15/12/2016,94,43.85,43.85
1224,128140,5,15/12/2016,45,65.00,65.00
1224,128150,5,15/12/2016,17,65.00,65.00
1224,129130,5,15/12/2016,13,220.00,220.00
1224,130110,5,15/12/2016,17,167.20,167.20
1224,143110,5,15/12/2016,22,50.30,50.30
1224,144180,5,15/12/2016,15,188.00,188.00
1224,145170,5,15/12/2016,14,270.20,270.20
1224,147120,5,15/12/2016,133,30.70,30.70
1224,151110,5,15/12/2016,28,145.00,145.00
1672,144180,5,07/02/2016,27,188.00,188.00
1745,144180,5,19/01/2018,8,200.00,200.00
1467,126110,5,10/05/2016,96,42.25,42.25
1467,126140,5,10/05/2016,107,43.85,43.85
1467,144180,5,10/05/2016,22,188.00,188.00
1602,129130,5,13/07/2018,32,229.60,229.60
1602,144180,5,13/07/2018,32,200.00,200.00
1211,127130,5,19/06/2017,490,20.15,20.15
1211,132170,5,19/06/2017,110,85.00,85.00
1211,147110,5,19/06/2017,301,30.70,30.70
1717,144180,5,16/03/2018,57,200.00,200.00
1759,144180,5,22/12/2017,49,200.00,200.00
1759,147110,5,22/12/2017,311,33.15,33.15
1289,124180,5,19/07/2018,55,30.50,30.50
1289,128200,5,19/07/2018,25,72.80,72.80
